Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignored
1703354400000,"43778.30","43879.30","43726.60","43816.30","3898.294"
1703358000000,"43816.30","43850.00","43720.00","43729.10","3257.022"
1703361600000,"43729.20","43770.00","43656.80","43737.80","3159.720"
1703365200000,"43737.50","43811.80","43688.50","43802.00","2552.511"
1703368800000,"43802.00","43864.70","43757.80","43767.40","2596.440"
1703372400000,"43767.50","43839.10","43723.60","43725.20","3485.181"
1703376000000,"43725.20","43751.20","43625.10","43749.30","4627.804"
1703379600000,"43749.40","43948.70","43744.80","43809.90","7889.570"
1703383200000,"43810.00","43952.30","43805.90","43891.00","5038.158"
1703386800000,"43890.90","43907.60","43833.30","43867.80","2240.535"
1703390400000,"43867.80","43994.80","43788.70","43828.30","5638.313"
1703394000000,"43828.30","43843.60","43454.10","43528.10","12196.329"
1703397600000,"43528.00","43595.80","43467.00","43589.00","6385.213"
1703401200000,"43589.00","43696.30","43549.20","43678.60","4070.519"
1703404800000,"43678.70","43700.00","43605.80","43659.80","2479.426"
1703408400000,"43659.90","43729.70","43605.60","43723.30","3386.894"
1703412000000,"43723.40","43733.00","43421.00","43615.20","10055.839"
1703415600000,"43615.30","43674.70","43573.10","43666.60","3432.644"
1703419200000,"43666.60","43699.00","43582.90","43677.60","3223.382"
1703422800000,"43677.60","43815.20","43651.00","43790.90","5308.067"
1703426400000,"43790.90","43908.30","43724.00","43761.90","10510.021"
1703430000000,"43762.00","43841.80","43693.60","43707.00","4752.911"
1703433600000,"43707.10","43750.60","43568.30","43690.20","7670.544"
1703437200000,"43690.30","43740.30","43634.20","43658.40","3022.074"
1703440800000,"43658.40","43713.50","43600.20","43692.10","3228.366"
1703444400000,"43692.00","43712.90","43583.20","43645.30","2356.909"
1703448000000,"43645.40","43652.20","43456.00","43522.00","7508.506"
1703451600000,"43522.00","43594.30","43478.00","43516.80","3761.872"
1703455200000,"43516.80","43584.60","42550.00","42994.30","48513.609"
1703458800000,"42994.30","43213.80","42902.90","43008.40","12669.746"
1703462400000,"43008.40","43121.50","42755.40","42946.90","13365.641"
1703466000000,"42946.90","43121.50","42934.90","43072.90","6014.065"
1703469600000,"43072.90","43139.10","42887.50","43086.20","6502.538"
1703473200000,"43086.20","43188.50","43036.30","43182.50","3806.305"
1703476800000,"43182.60","43238.20","43121.80","43133.60","4315.791"
1703480400000,"43133.70","43277.80","43126.50","43267.40","4265.224"
1703484000000,"43267.30","43360.40","43236.70","43269.40","5465.149"
1703487600000,"43269.40","43306.80","43203.40","43233.20","3481.601"
1703491200000,"43233.30","43320.00","43132.20","43144.30","5646.395"
1703494800000,"43144.30","43227.80","43083.20","43182.80","5182.448"
1703498400000,"43182.90","43245.20","43120.00","43204.60","3670.725"
1703502000000,"43204.70","43279.50","43104.40","43200.30","5503.393"
1703505600000,"43200.40","43770.30","43118.30","43700.10","21444.398"
1703509200000,"43700.00","43850.00","43565.10","43714.10","22845.440"
1703512800000,"43714.00","43827.40","43600.00","43723.20","9587.028"
1703516400000,"43723.20","43800.00","43650.60","43661.00","7883.303"
1703520000000,"43661.00","43761.90","43450.40","43546.60","12580.598"
1703523600000,"43546.60","43701.60","43523.10","43601.00","5945.220"
1703527200000,"43601.10","43709.40","43407.20","43494.00","7820.208"
1703530800000,"43494.00","43548.60","43383.20","43515.80","5318.101"
1703534400000,"43515.70","43541.30","43354.30","43446.80","6645.998"
1703538000000,"43446.90","43576.10","43360.00","43551.10","5182.362"
1703541600000,"43551.10","43772.10","43512.40","43716.60","7912.397"
1703545200000,"43716.70","43720.00","43602.00","43611.90","3825.946"
1703548800000,"43611.90","43635.10","43425.80","43491.20","5012.599"
1703552400000,"43491.10","43597.60","43463.80","43549.20","4194.637"
1703556000000,"43549.20","43585.50","43450.80","43457.60","3581.040"
1703559600000,"43457.60","43529.00","43400.00","43487.90","4045.992"
1703563200000,"43488.00","43509.90","43397.20","43481.00","4069.063"
1703566800000,"43480.90","43487.90","42650.00","42793.20","42717.368"
1703570400000,"42793.00","42843.10","42552.30","42710.70","20319.946"
1703574000000,"42710.70","42865.40","42653.90","42798.70","7570.827"
1703577600000,"42798.70","42830.90","42687.40","42736.50","7341.545"
1703581200000,"42736.60","42761.20","42109.00","42449.00","24925.527"
1703584800000,"42449.00","42708.30","42393.50","42694.30","13843.658"
1703588400000,"42694.30","42799.40","42606.90","42719.90","6393.121"
1703592000000,"42720.00","42836.50","42660.00","42800.00","5648.349"
1703595600000,"42800.00","42812.40","42645.80","42757.30","7346.232"
1703599200000,"42757.20","42870.00","42566.20","42633.30","8348.480"
1703602800000,"42633.20","42777.50","42253.70","42423.10","17499.921"
1703606400000,"42423.10","42470.60","42158.00","42367.40","18620.315"
1703610000000,"42367.40","42424.40","41597.00","42049.00","44373.510"
1703613600000,"42049.10","42215.50","41863.30","42196.80","17130.795"
1703617200000,"42196.90","42342.90","42114.30","42149.20","9808.800"
1703620800000,"42149.20","42273.80","42086.90","42168.80","5257.859"
1703624400000,"42168.70","42371.60","42150.70","42361.30","5407.731"
1703628000000,"42361.40","42630.40","42344.20","42494.90","7656.398"
1703631600000,"42494.90","42572.50","42435.30","42538.50","4469.965"
1703635200000,"42538.60","42580.00","42383.00","42395.70","5356.681"
1703638800000,"42395.70","42536.60","42323.10","42493.10","7161.887"
1703642400000,"42493.10","42516.40","42223.50","42264.40","6897.913"
1703646000000,"42264.40","42375.00","42145.70","42274.70","6210.691"
1703649600000,"42274.70","42383.40","42248.50","42335.60","3974.373"
1703653200000,"42335.60","42497.80","42313.30","42485.70","5867.330"
1703656800000,"42485.80","42595.50","42445.00","42458.60","6243.415"
1703660400000,"42458.50","42538.00","42429.20","42495.90","3938.732"
1703664000000,"42496.00","42795.40","42443.00","42753.60","12185.739"
1703667600000,"42753.60","42789.30","42658.20","42775.10","5918.850"
1703671200000,"42775.10","43265.30","42731.90","43238.10","28599.617"
1703674800000,"43238.10","43277.10","42931.80","43059.30","15079.885"
1703678400000,"43059.30","43095.60","42810.00","42948.10","10955.398"
1703682000000,"42948.10","43025.40","42726.60","42942.80","13852.141"
